"","State","County","Total","perPerson","percentageUnder18","percentageElderly","Awards","Applications"
"1843","South Carolina","Marlboro",1408,581.676136363636,0.124289772727273,0.230113636363636,10836,31830
"1844","South Carolina","Clarendon",1420,599.295774647887,0.119014084507042,0.264084507042254,10836,31830
"1845","South Carolina","Dillon",1455,573.19587628866,0.109278350515464,0.230240549828179,10836,31830
"1846","South Carolina","Oconee",1459,564.770390678547,0.130911583276217,0.17340644276902,10836,31830
"1847","South Carolina","Cherokee",1510,599.337748344371,0.183443708609272,0.162913907284768,10836,31830
"1848","South Carolina","Kershaw",1511,626.075446724024,0.152878888153541,0.203176704169424,10836,31830
"1849","South Carolina","Marion",1529,568.345323741007,0.128188358404186,0.234139960758666,10836,31830
"1850","South Carolina","Chesterfield",1553,578.235672891178,0.12105602060528,0.199613650998068,10836,31830
"1851","South Carolina","Colleton",1571,581.15849777212,0.117759388924252,0.244430299172502,10836,31830
"1852","South Carolina","Williamsburg",1689,572.528123149793,0.111308466548253,0.256364712847839,10836,31830
"1853","South Carolina","Greenwood",1709,585.722644821533,0.165593914569924,0.178466939730837,10836,31830
"1854","South Carolina","Georgetown",1754,562.143671607754,0.143671607753706,0.213797035347776,10836,31830
"1855","South Carolina","Lancaster",1764,602.040816326531,0.157596371882086,0.16156462585034,10836,31830
"1856","South Carolina","Laurens",1880,588.297872340426,0.142021276595745,0.16063829787234,10836,31830
"1857","South Carolina","Beaufort",1891,583.818085668958,0.177683765203596,0.217874140666314,10836,31830
"1858","South Carolina","Pickens",2232,574.372759856631,0.140232974910394,0.146953405017921,10836,31830
"1859","South Carolina","Darlington",2740,599.270072992701,0.126277372262774,0.239051094890511,10836,31830
"1860","South Carolina","Dorchester",2791,579.720530275887,0.184879971336439,0.17484772482981,10836,31830
"1861","South Carolina","Berkeley",3506,597.261836851112,0.199942954934398,0.17969195664575,10836,31830
"1862","South Carolina","York",3781,622.057656704575,0.203914308384025,0.186987569426078,10836,31830
"1863","South Carolina","Orangeburg",3783,591.329632566746,0.124504361617764,0.261697065820777,10836,31830
"1864","South Carolina","Aiken",3883,618.851403553953,0.157610095287149,0.172031934071594,10836,31830
"1865","South Carolina","Sumter",3961,600.35344609947,0.145165362282252,0.233274425650088,10836,31830
"1866","South Carolina","Anderson",4278,585.787751285648,0.146797568957457,0.158952781673679,10836,31830
"1867","South Carolina","Lexington",4644,609.388458225668,0.176787252368648,0.172695951765719,10836,31830
"1868","South Carolina","Florence",5468,580.102414045355,0.139539136795903,0.234455010972933,10836,31830
"1869","South Carolina","Horry",6007,578.491759613784,0.157316464125187,0.187614449808557,10836,31830
"1870","South Carolina","Charleston",6791,568.39935208364,0.150346046237668,0.253423648947136,10836,31830
"1871","South Carolina","Spartanburg",7185,580.514961725818,0.156993736951983,0.198051496172582,10836,31830
"1872","South Carolina","Richland",8555,603.85739333723,0.185388661601403,0.181180596142607,10836,31830
"1873","South Carolina","Greenville",9383,569.647234360013,0.166258126398806,0.192369178301183,10836,31830
"1874","South Dakota","Turner",78,487.179487179487,0.128205128205128,0.333333333333333,1451,3398
"1875","South Dakota","Bon Homme",78,525.641025641026,0.192307692307692,0.333333333333333,1451,3398
"1876","South Dakota","McCook",80,462.5,0.1375,0.3625,1451,3398
"1877","South Dakota","Grant",84,464.285714285714,0.202380952380952,0.273809523809524,1451,3398
"1878","South Dakota","Custer",91,505.494505494505,0.197802197802198,0.285714285714286,1451,3398
"1879","South Dakota","Gregory",96,520.833333333333,0.145833333333333,0.197916666666667,1451,3398
"1880","South Dakota","Brule",108,490.740740740741,0.111111111111111,0.296296296296296,1451,3398
"1881","South Dakota","Tripp",129,503.875968992248,0.13953488372093,0.255813953488372,1451,3398
"1882","South Dakota","Jackson",141,638.297872340426,0.205673758865248,0.269503546099291,1451,3398
"1883","South Dakota","Spink",156,371.794871794872,0.0833333333333333,0.403846153846154,1451,3398
"1884","South Dakota","Roberts",220,545.454545454545,0.15,0.336363636363636,1451,3398
"1885","South Dakota","Corson",261,647.509578544061,0.226053639846743,0.229885057471264,1451,3398
"1886","South Dakota","Charles Mix",262,549.618320610687,0.125954198473282,0.396946564885496,1451,3398
"1887","South Dakota","Lincoln",264,598.484848484848,0.223484848484848,0.128787878787879,1451,3398
"1888","South Dakota","Brookings",298,567.114093959732,0.120805369127517,0.211409395973154,1451,3398
"1889","South Dakota","Lawrence",314,503.184713375796,0.0636942675159236,0.222929936305732,1451,3398
"1890","South Dakota","Dewey",333,651.651651651652,0.231231231231231,0.189189189189189,1451,3398
"1891","South Dakota","Davison",377,509.283819628647,0.114058355437666,0.251989389920424,1451,3398
"1892","South Dakota","Codington",378,507.936507936508,0.177248677248677,0.113756613756614,1451,3398
"1893","South Dakota","Yankton",386,533.678756476684,0.0854922279792746,0.16839378238342,1451,3398
"1894","South Dakota","Beadle",420,566.666666666667,0.133333333333333,0.252380952380952,1451,3398
"1895","South Dakota","Brown",541,510.166358595194,0.151571164510166,0.232902033271719,1451,3398
"1896","South Dakota","Todd",591,649.746192893401,0.203045685279188,0.203045685279188,1451,3398
"1897","South Dakota","Oglala Lakota",1065,647.887323943662,0.210328638497653,0.188732394366197,1451,3398
"1898","South Dakota","Pennington",1924,566.528066528067,0.158523908523909,0.161642411642412,1451,3398
"1899","South Dakota","Minnehaha",2981,583.361288158336,0.153639718215364,0.201610197920161,1451,3398
"1900","Tennessee","Van Buren",157,496.815286624204,0.089171974522293,0.267515923566879,15322,44448
"1901","Tennessee","Trousdale",238,558.823529411765,0.100840336134454,0.172268907563025,15322,44448
"1902","Tennessee","Clay",258,546.511627906977,0.0658914728682171,0.244186046511628,15322,44448
"1903","Tennessee","Houston",280,539.285714285714,0.0714285714285714,0.203571428571429,15322,44448
"1904","Tennessee","Lewis",303,524.752475247525,0.0825082508250825,0.231023102310231,15322,44448
"1905","Tennessee","Cannon",331,546.827794561934,0.0785498489425982,0.253776435045317,15322,44448
"1906","Tennessee","Lake",350,597.142857142857,0.0942857142857143,0.202857142857143,15322,44448
"1907","Tennessee","Jackson",368,538.04347826087,0.0842391304347826,0.244565217391304,15322,44448
"1908","Tennessee","Stewart",373,579.088471849866,0.11260053619303,0.211796246648794,15322,44448
"1909","Tennessee","Wayne",399,573.934837092732,0.0827067669172932,0.195488721804511,15322,44448
"1910","Tennessee","Bledsoe",402,594.52736318408,0.0721393034825871,0.258706467661692,15322,44448
"1911","Tennessee","Hancock",405,538.271604938272,0.0493827160493827,0.348148148148148,15322,44448
"1912","Tennessee","Chester",451,598.669623059867,0.121951219512195,0.157427937915743,15322,44448
"1913","Tennessee","Crockett",454,566.079295154185,0.114537444933921,0.204845814977974,15322,44448
"1914","Tennessee","Decatur",468,581.196581196581,0.0876068376068376,0.183760683760684,15322,44448
"1915","Tennessee","Meigs",484,611.570247933884,0.0929752066115702,0.161157024793388,15322,44448
"1916","Tennessee","Polk",497,533.199195171026,0.0724346076458753,0.257545271629779,15322,44448
"1917","Tennessee","Smith",497,535.211267605634,0.0824949698189135,0.183098591549296,15322,44448
"1918","Tennessee","Sequatchie",497,609.657947686117,0.0865191146881288,0.237424547283702,15322,44448
"1919","Tennessee","Humphreys",509,581.532416502947,0.153241650294695,0.170923379174853,15322,44448
"1920","Tennessee","Unicoi",551,564.42831215971,0.0798548094373866,0.246823956442831,15322,44448
"1921","Tennessee","Benton",585,565.811965811966,0.0769230769230769,0.217094017094017,15322,44448
"1922","Tennessee","Overton",596,565.436241610738,0.100671140939597,0.248322147651007,15322,44448
"1923","Tennessee","DeKalb",616,538.961038961039,0.107142857142857,0.217532467532468,15322,44448
"1924","Tennessee","Cheatham",626,623.003194888179,0.151757188498403,0.159744408945687,15322,44448
"1925","Tennessee","Hickman",643,584.758942457232,0.0979782270606532,0.163297045101089,15322,44448
"1926","Tennessee","Macon",661,629.349470499244,0.118003025718608,0.192133131618759,15322,44448
"1927","Tennessee","Marshall",710,584.507042253521,0.115492957746479,0.153521126760563,15322,44448
"1928","Tennessee","Grundy",725,548.965517241379,0.0593103448275862,0.242758620689655,15322,44448
"1929","Tennessee","Union",745,626.845637583893,0.0818791946308725,0.21744966442953,15322,44448
"1930","Tennessee","Giles",762,568.241469816273,0.101049868766404,0.208661417322835,15322,44448
"1931","Tennessee","Johnson",803,564.134495641345,0.0772104607721046,0.240348692403487,15322,44448
"1932","Tennessee","Lincoln",837,561.529271206691,0.114695340501792,0.193548387096774,15322,44448
"1933","Tennessee","Henderson",848,601.415094339623,0.116745283018868,0.16627358490566,15322,44448
"1934","Tennessee","Morgan",850,590.588235294118,0.0964705882352941,0.216470588235294,15322,44448
"1935","Tennessee","Haywood",871,572.904707233065,0.120551090700344,0.231917336394948,15322,44448
"1936","Tennessee","Weakley",918,593.681917211329,0.0991285403050109,0.171023965141612,15322,44448
"1937","Tennessee","Henry",926,573.434125269978,0.119870410367171,0.158747300215983,15322,44448
"1938","Tennessee","Marion",937,607.257203842049,0.0896478121664888,0.209178228388474,15322,44448
"1939","Tennessee","White",952,576.680672268908,0.0966386554621849,0.204831932773109,15322,44448
"1940","Tennessee","Fentress",961,543.18418314256,0.0541103017689906,0.270551508844953,15322,44448
"1941","Tennessee","Franklin",965,574.093264248705,0.0994818652849741,0.187564766839378,15322,44448
"1942","Tennessee","Grainger",969,618.163054695562,0.0908152734778122,0.240454076367389,15322,44448
"1943","Tennessee","Loudon",1024,554.6875,0.1181640625,0.177734375,15322,44448
"1944","Tennessee","Fayette",1033,550.82284607938,0.0997095837366893,0.23136495643756,15322,44448
"1945","Tennessee","Carroll",1035,588.405797101449,0.101449275362319,0.147826086956522,15322,44448
"1946","Tennessee","Bedford",1036,562.741312741313,0.118725868725869,0.138030888030888,15322,44448
"1947","Tennessee","Hardin",1055,585.781990521327,0.0947867298578199,0.222748815165877,15322,44448
"1948","Tennessee","Williamson",1056,571.022727272727,0.103219696969697,0.266098484848485,15322,44448
"1949","Tennessee","McNairy",1074,592.178770949721,0.0791433891992551,0.195530726256983,15322,44448
"1950","Tennessee","Obion",1084,608.856088560886,0.115313653136531,0.166974169741697,15322,44448
"1951","Tennessee","Dickson",1161,601.20585701981,0.10594315245478,0.174849267872524,15322,44448
"1952","Tennessee","Robertson",1184,570.101351351351,0.139358108108108,0.169763513513514,15322,44448
"1953","Tennessee","Lauderdale",1219,627.563576702215,0.117309269893355,0.163248564397047,15322,44448
"1954","Tennessee","Hardeman",1240,583.870967741935,0.120967741935484,0.20241935483871,15322,44448
"1955","Tennessee","Rhea",1248,616.98717948718,0.094551282051282,0.201923076923077,15322,44448
"1956","Tennessee","Lawrence",1253,577.015163607342,0.0814046288906624,0.158818834796488,15322,44448
"1957","Tennessee","Scott",1280,553.125,0.075,0.240625,15322,44448
"1958","Tennessee","Tipton",1383,599.42154736081,0.118582791033984,0.182212581344902,15322,44448
"1959","Tennessee","Coffee",1414,584.865629420085,0.12022630834512,0.171145685997171,15322,44448
"1960","Tennessee","Dyer",1426,593.267882187938,0.128330995792426,0.151472650771388,15322,44448
"1961","Tennessee","Roane",1427,567.624386825508,0.0981079187105816,0.194113524877365,15322,44448
"1962","Tennessee","Jefferson",1457,611.530542210021,0.109128345916266,0.167467398764585,15322,44448
"1963","Tennessee","Cumberland",1493,589.417280643001,0.11118553248493,0.20629604822505,15322,44448
"1964","Tennessee","Warren",1521,553.583168967784,0.084155161078238,0.20249835634451,15322,44448
"1965","Tennessee","McMinn",1552,590.20618556701,0.0966494845360825,0.174613402061856,15322,44448
"1966","Tennessee","Wilson",1575,621.587301587302,0.13968253968254,0.161904761904762,15322,44448
"1967","Tennessee","Monroe",1601,556.527170518426,0.0699562773266708,0.22423485321674,15322,44448
"1968","Tennessee","Claiborne",1622,570.283600493218,0.0659679408138101,0.246609124537608,15322,44448
"1969","Tennessee","Gibson",1622,606.658446362515,0.124537607891492,0.158446362515413,15322,44448
"1970","Tennessee","Carter",1707,582.893966022261,0.0949033391915641,0.210896309314587,15322,44448
"1971","Tennessee","Maury",1734,570.35755478662,0.148212226066897,0.154555940023068,15322,44448
"1972","Tennessee","Sevier",1856,588.900862068966,0.129849137931034,0.172952586206897,15322,44448
"1973","Tennessee","Cocke",1966,581.383519837233,0.0803662258392675,0.244659206510682,15322,44448
"1974","Tennessee","Hawkins",1981,576.981322564361,0.0782433114588592,0.198384654215043,15322,44448
"1975","Tennessee","Anderson",2017,586.01883986118,0.103123450669311,0.188894397620228,15322,44448
"1976","Tennessee","Campbell",2037,585.665193912617,0.0873834069710358,0.215513009327442,15322,44448
"1977","Tennessee","Hamblen",2038,633.954857703631,0.120215897939156,0.170264965652601,15322,44448
"1978","Tennessee","Putnam",2168,619.464944649446,0.113468634686347,0.160977859778598,15322,44448
"1979","Tennessee","Greene",2312,555.795847750865,0.0968858131487889,0.198529411764706,15322,44448
"1980","Tennessee","Blount",2351,569.119523606976,0.111867290514675,0.199914929817099,15322,44448
"1981","Tennessee","Bradley",2615,583.173996175908,0.113193116634799,0.182026768642447,15322,44448
"1982","Tennessee","Sumner",2640,602.651515151515,0.16969696969697,0.171969696969697,15322,44448
"1983","Tennessee","Washington",3285,575.951293759513,0.107762557077626,0.183561643835616,15322,44448
"1984","Tennessee","Madison",3494,589.295935890097,0.147109330280481,0.159129937034917,15322,44448
"1985","Tennessee","Montgomery",3701,617.670899756822,0.203728721967036,0.146176708997568,15322,44448
"1986","Tennessee","Rutherford",4087,604.110594568143,0.175923660386592,0.19084903352092,15322,44448
"1987","Tennessee","Sullivan",4648,585.197934595525,0.101118760757315,0.184380378657487,15322,44448
"1988","Tennessee","Hamilton",8192,589.9658203125,0.1231689453125,0.209716796875,15322,44448
"1989","Tennessee","Knox",9855,600.304414003044,0.10806697108067,0.190867579908676,15322,44448
"1990","Tennessee","Davidson",14039,598.9742859178,0.152005128570411,0.213547973502386,15322,44448
"1991","Tennessee","Shelby",32800,624.603658536585,0.183384146341463,0.191981707317073,15322,44448
"1992","Texas","King",0,NA,NA,NA,48597,142445
"1993","Texas","Loving",0,NA,NA,NA,48597,142445
"1994","Texas","Crockett",54,537.037037037037,0.185185185185185,0.481481481481481,48597,142445
"1995","Texas","Sutton",62,435.483870967742,0.161290322580645,0.451612903225806,48597,142445
"1996","Texas","Martin",86,523.255813953488,0.116279069767442,0.383720930232558,48597,142445
"1997","Texas","Hall",86,534.883720930232,0.151162790697674,0.290697674418605,48597,142445
"1998","Texas","Ochiltree",91,549.45054945055,0.10989010989011,0.263736263736264,48597,142445
"1999","Texas","Blanco",94,446.808510638298,0.148936170212766,0.361702127659574,48597,142445
"2000","Texas","Real",103,446.601941747573,0.12621359223301,0.378640776699029,48597,142445
"2001","Texas","Kinney",104,471.153846153846,0.105769230769231,0.451923076923077,48597,142445
"2002","Texas","Knox",104,519.230769230769,0.153846153846154,0.192307692307692,48597,142445
"2003","Texas","Baylor",106,584.905660377358,0.122641509433962,0.283018867924528,48597,142445
"2004","Texas","Bailey",110,490.909090909091,0.272727272727273,0.345454545454545,48597,142445
"2005","Texas","Parmer",110,518.181818181818,0.136363636363636,0.345454545454545,48597,142445
"2006","Texas","Kimble",112,517.857142857143,0.107142857142857,0.321428571428571,48597,142445
"2007","Texas","Lynn",128,562.5,0.1328125,0.3125,48597,142445
"2008","Texas","Castro",132,462.121212121212,0.128787878787879,0.363636363636364,48597,142445
"2009","Texas","Hardeman",134,544.776119402985,0.119402985074627,0.23134328358209,48597,142445
"2010","Texas","Floyd",144,534.722222222222,0.152777777777778,0.243055555555556,48597,142445
"2011","Texas","Childress",147,496.598639455782,0.0952380952380952,0.299319727891156,48597,142445
"2012","Texas","Crosby",152,460.526315789474,0.164473684210526,0.230263157894737,48597,142445
"2013","Texas","Swisher",154,551.948051948052,0.149350649350649,0.24025974025974,48597,142445
"2014","Texas","Franklin",161,546.583850931677,0.173913043478261,0.22360248447205,48597,142445
"2015","Texas","Haskell",169,508.87573964497,0.106508875739645,0.289940828402367,48597,142445
"2016","Texas","Hamilton",169,573.96449704142,0.106508875739645,0.183431952662722,48597,142445
"2017","Texas","Goliad",173,526.011560693642,0.179190751445087,0.277456647398844,48597,142445
"2018","Texas","Live Oak",175,502.857142857143,0.125714285714286,0.365714285714286,48597,142445
"2019","Texas","Winkler",175,525.714285714286,0.102857142857143,0.405714285714286,48597,142445
"2020","Texas","Delta",182,516.483516483516,0.115384615384615,0.258241758241758,48597,142445
"2021","Texas","Mitchell",205,570.731707317073,0.15609756097561,0.234146341463415,48597,142445
"2022","Texas","Refugio",207,473.429951690821,0.159420289855072,0.280193236714976,48597,142445
"2023","Texas","Ward",219,497.716894977169,0.114155251141553,0.301369863013699,48597,142445
"2024","Texas","Stephens",228,574.561403508772,0.118421052631579,0.140350877192982,48597,142445
"2025","Texas","Moore",237,540.084388185654,0.19831223628692,0.308016877637131,48597,142445
"2026","Texas","Jim Hogg",237,578.059071729958,0.257383966244726,0.29957805907173,48597,142445
"2027","Texas","Coleman",250,512,0.132,0.296,48597,142445
"2028","Texas","Madison",254,511.811023622047,0.169291338582677,0.224409448818898,48597,142445
"2029","Texas","Gillespie",255,517.64705882353,0.211764705882353,0.219607843137255,48597,142445
"2030","Texas","Andrews",257,505.836575875486,0.132295719844358,0.303501945525292,48597,142445
"2031","Texas","McCulloch",258,503.875968992248,0.10077519379845,0.302325581395349,48597,142445
"2032","Texas","Rains",267,640.449438202247,0.134831460674157,0.191011235955056,48597,142445
"2033","Texas","Gaines",272,426.470588235294,0.0772058823529412,0.474264705882353,48597,142445
"2034","Texas","Lee",282,514.184397163121,0.173758865248227,0.24113475177305,48597,142445
"2035","Texas","Runnels",288,527.777777777778,0.159722222222222,0.267361111111111,48597,142445
"2036","Texas","La Salle",298,500,0.114093959731544,0.416107382550336,48597,142445
"2037","Texas","Callahan",301,541.528239202658,0.149501661129568,0.20265780730897,48597,142445
"2038","Texas","Jackson",303,501.650165016502,0.181518151815182,0.237623762376238,48597,142445
"2039","Texas","Sabine",303,557.755775577558,0.122112211221122,0.178217821782178,48597,142445
"2040","Texas","Terry",311,588.424437299035,0.141479099678457,0.32475884244373,48597,142445
"2041","Texas","Kendall",316,515.822784810127,0.151898734177215,0.265822784810127,48597,142445
"2042","Texas","Llano",319,529.780564263323,0.0815047021943574,0.235109717868339,48597,142445
"2043","Texas","Comanche",320,518.75,0.10625,0.325,48597,142445
"2044","Texas","Pecos",322,416.149068322981,0.105590062111801,0.524844720496894,48597,142445
"2045","Texas","Hutchinson",330,596.969696969697,0.181818181818182,0.160606060606061,48597,142445
"2046","Texas","Jones",333,507.507507507508,0.138138138138138,0.24024024024024,48597,142445
"2047","Texas","Dawson",336,511.904761904762,0.0922619047619048,0.345238095238095,48597,142445
"2048","Texas","Deaf Smith",352,485.795454545455,0.15625,0.352272727272727,48597,142445
"2049","Texas","Reeves",355,467.605633802817,0.0929577464788732,0.490140845070423,48597,142445
"2050","Texas","Scurry",359,610.027855153203,0.192200557103064,0.253481894150418,48597,142445
"2051","Texas","Karnes",372,508.064516129032,0.139784946236559,0.314516129032258,48597,142445
"2052","Texas","Marion",376,542.553191489362,0.0930851063829787,0.234042553191489,48597,142445
"2053","Texas","Bandera",382,523.560209424084,0.130890052356021,0.214659685863874,48597,142445
"2054","Texas","Freestone",382,541.884816753927,0.136125654450262,0.240837696335079,48597,142445
"2055","Texas","San Augustine",383,579.634464751958,0.12532637075718,0.216710182767624,48597,142445
"2056","Texas","Lamb",384,539.0625,0.1328125,0.315104166666667,48597,142445
"2057","Texas","Gray",386,634.715025906736,0.132124352331606,0.212435233160622,48597,142445
"2058","Texas","Bosque",388,507.731958762887,0.131443298969072,0.255154639175258,48597,142445
"2059","Texas","Wilbarger",391,588.235294117647,0.168797953964194,0.20460358056266,48597,142445
"2060","Texas","Fayette",400,502.5,0.1575,0.27,48597,142445
"2061","Texas","Lavaca",409,535.452322738386,0.17359413202934,0.242053789731051,48597,142445
"2062","Texas","Montague",430,562.790697674419,0.116279069767442,0.186046511627907,48597,142445
"2063","Texas","Brooks",434,529.953917050691,0.133640552995392,0.336405529953917,48597,142445
"2064","Texas","Colorado",435,560.919540229885,0.147126436781609,0.273563218390805,48597,142445
"2065","Texas","Lampasas",444,583.333333333333,0.132882882882883,0.207207207207207,48597,142445
"2066","Texas","Leon",446,578.47533632287,0.103139013452915,0.251121076233184,48597,142445
"2067","Texas","Young",446,598.654708520179,0.161434977578475,0.143497757847534,48597,142445
"2068","Texas","DeWitt",447,561.521252796421,0.178970917225951,0.237136465324385,48597,142445
"2069","Texas","Calhoun",448,535.714285714286,0.147321428571429,0.254464285714286,48597,142445
"2070","Texas","Hockley",449,592.427616926503,0.167037861915367,0.220489977728285,48597,142445
"2071","Texas","Camp",462,577.922077922078,0.20995670995671,0.164502164502165,48597,142445
"2072","Texas","Burleson",466,626.609442060086,0.169527896995708,0.184549356223176,48597,142445
"2073","Texas","Nolan",469,560.767590618337,0.14498933901919,0.194029850746269,48597,142445
"2074","Texas","Red River",469,567.164179104478,0.108742004264392,0.266524520255864,48597,142445
"2075","Texas","Gonzales",472,542.372881355932,0.180084745762712,0.247881355932203,48597,142445
"2076","Texas","Chambers",498,556.224899598394,0.164658634538153,0.206827309236948,48597,142445
"2077","Texas","Newton",500,558,0.15,0.238,48597,142445
"2078","Texas","Presidio",502,428.286852589641,0.0258964143426295,0.778884462151394,48597,142445
"2079","Texas","Aransas",505,600,0.110891089108911,0.205940594059406,48597,142445
"2080","Texas","Dimmit",510,498.039215686275,0.156862745098039,0.423529411764706,48597,142445
"2081","Texas","Austin",522,534.48275862069,0.226053639846743,0.256704980842912,48597,142445
"2082","Texas","Eastland",537,530.72625698324,0.102420856610801,0.219739292364991,48597,142445
"2083","Texas","Morris",550,581.818181818182,0.176363636363636,0.176363636363636,48597,142445
"2084","Texas","Erath",566,553.003533568905,0.136042402826855,0.224381625441696,48597,142445
"2085","Texas","Panola",568,536.971830985916,0.160211267605634,0.225352112676056,48597,142445
"2086","Texas","Cooke",570,587.719298245614,0.175438596491228,0.228070175438596,48597,142445
"2087","Texas","Burnet",582,508.591065292096,0.120274914089347,0.259450171821306,48597,142445
"2088","Texas","Robertson",583,560.891938250429,0.174957118353345,0.23156089193825,48597,142445
"2089","Texas","Trinity",586,585.324232081911,0.141638225255973,0.192832764505119,48597,142445
"2090","Texas","Duval",590,500,0.155932203389831,0.330508474576271,48597,142445
"2091","Texas","Zapata",607,518.945634266886,0.184514003294893,0.42833607907743,48597,142445
"2092","Texas","Tyler",613,595.432300163132,0.161500815660685,0.215334420880914,48597,142445
"2093","Texas","Frio",650,516.923076923077,0.136923076923077,0.361538461538462,48597,142445
"2094","Texas","Wilson",658,525.835866261398,0.124620060790274,0.227963525835866,48597,142445
"2095","Texas","Palo Pinto",659,556.90440060698,0.157814871016692,0.186646433990895,48597,142445
"2096","Texas","Falls",662,577.039274924471,0.173716012084592,0.223564954682779,48597,142445
"2097","Texas","San Jacinto",667,574.212893553223,0.118440779610195,0.238380809595202,48597,142445
"2098","Texas","Grimes",672,543.154761904762,0.171130952380952,0.25297619047619,48597,142445
"2099","Texas","Zavala",710,494.366197183099,0.157746478873239,0.349295774647887,48597,142445
"2100","Texas","Howard",740,556.756756756757,0.144594594594595,0.237837837837838,48597,142445
"2101","Texas","Limestone",750,529.333333333333,0.182666666666667,0.18,48597,142445
"2102","Texas","Milam",753,589.641434262948,0.111553784860558,0.250996015936255,48597,142445
"2103","Texas","Titus",755,572.185430463576,0.168211920529801,0.193377483443709,48597,142445
"2104","Texas","Wise",761,558.475689881735,0.132720105124836,0.174770039421813,48597,142445
"2105","Texas","Houston",787,579.415501905972,0.163913595933926,0.222363405336722,48597,142445
"2106","Texas","Fannin",801,573.033707865168,0.141073657927591,0.204744069912609,48597,142445
"2107","Texas","Hale",875,533.714285714286,0.165714285714286,0.290285714285714,48597,142445
"2108","Texas","Rockwall",882,583.90022675737,0.236961451247166,0.222222222222222,48597,142445
"2109","Texas","Hood",885,566.101694915254,0.192090395480226,0.15819209039548,48597,142445
"2110","Texas","Hopkins",894,558.165548098434,0.182326621923937,0.203579418344519,48597,142445
"2111","Texas","Washington",895,541.899441340782,0.214525139664804,0.202234636871508,48597,142445
"2112","Texas","Bee",902,521.064301552106,0.160753880266075,0.258314855875831,48597,142445
"2113","Texas","Kerr",929,526.372443487621,0.166846071044133,0.22497308934338,48597,142445
"2114","Texas","Shelby",956,608.786610878661,0.178870292887029,0.215481171548117,48597,142445
"2115","Texas","Waller",969,590.299277605779,0.234262125902993,0.229102167182663,48597,142445
"2116","Texas","Hill",985,566.497461928934,0.147208121827411,0.197969543147208,48597,142445
"2117","Texas","Medina",1000,519,0.117,0.283,48597,142445
"2118","Texas","Uvalde",1013,515.301085883514,0.15004935834156,0.333662388943732,48597,142445
"2119","Texas","Kleberg",1023,548.387096774194,0.192570869990225,0.26099706744868,48597,142445
"2120","Texas","Caldwell",1035,572.946859903382,0.203864734299517,0.235748792270531,48597,142445
"2121","Texas","Matagorda",1045,553.11004784689,0.184688995215311,0.2688995215311,48597,142445
"2122","Texas","Wood",1055,571.563981042654,0.114691943127962,0.201895734597156,48597,142445
"2123","Texas","Upshur",1067,580.131208997188,0.161199625117151,0.193064667291471,48597,142445
"2124","Texas","Wharton",1073,533.084808946878,0.198508853681267,0.222739981360671,48597,142445
"2125","Texas","Rusk",1104,555.253623188406,0.178442028985507,0.189311594202899,48597,142445
"2126","Texas","Cass",1130,626.548672566372,0.153097345132743,0.183185840707965,48597,142445
"2127","Texas","Willacy",1136,492.957746478873,0.164612676056338,0.393485915492958,48597,142445
"2128","Texas","Jasper",1179,571.67090754877,0.153519932145886,0.211195928753181,48597,142445
"2129","Texas","Hardin",1180,590.677966101695,0.183050847457627,0.16271186440678,48597,142445
"2130","Texas","Brown",1187,556.023588879528,0.122156697556866,0.235046335299073,48597,142445
"2131","Texas","Van Zandt",1249,582.065652522018,0.132906325060048,0.188951160928743,48597,142445
"2132","Texas","Cherokee",1295,541.312741312741,0.179150579150579,0.194594594594595,48597,142445
"2133","Texas","Walker",1299,585.835257890685,0.186297151655119,0.204772902232487,48597,142445
"2134","Texas","Parker",1314,585.99695585997,0.145357686453577,0.149923896499239,48597,142445
"2135","Texas","Atascosa",1325,532.830188679245,0.154716981132075,0.269433962264151,48597,142445
"2136","Texas","Coryell",1348,594.955489614243,0.214391691394659,0.142433234421365,48597,142445
"2137","Texas","Randall",1391,590.941768511862,0.209202012940331,0.177570093457944,48597,142445
"2138","Texas","Anderson",1478,566.982408660352,0.165087956698241,0.18809201623816,48597,142445
"2139","Texas","Comal",1586,514.501891551072,0.17780580075662,0.199243379571248,48597,142445
"2140","Texas","Navarro",1606,563.511830635118,0.210460772104608,0.176836861768369,48597,142445
"2141","Texas","Jim Wells",1629,523.634131368938,0.192142418661756,0.279926335174954,48597,142445
"2142","Texas","Polk",1685,591.691394658754,0.159643916913947,0.213056379821958,48597,142445
"2143","Texas","Bastrop",1773,579.244218838127,0.201353637901861,0.189509306260575,48597,142445
"2144","Texas","Harrison",1795,573.816155988858,0.186072423398329,0.171587743732591,48597,142445
"2145","Texas","Lamar",1816,552.312775330396,0.165198237885463,0.195484581497797,48597,142445
"2146","Texas","Midland",1838,523.939064200218,0.155603917301415,0.310119695321001,48597,142445
"2147","Texas","Val Verde",1897,447.021613073274,0.111755403268318,0.545071164997364,48597,142445
"2148","Texas","Nacogdoches",1943,587.750900669068,0.221821924858466,0.161605764282038,48597,142445
"2149","Texas","Guadalupe",1978,544.994944388271,0.18958543983822,0.236097067745197,48597,142445
"2150","Texas","San Patricio",2123,554.875176636835,0.164861045690061,0.251059821008008,48597,142445
"2151","Texas","Orange",2139,616.643291257597,0.161290322580645,0.141654978962132,48597,142445
"2152","Texas","Hays",2304,550.78125,0.220052083333333,0.21875,48597,142445
